"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"0500000US23019","Penobscot County, Maine","60195","1491","6.4","1.5","6.0","1.4","14.3","2.2","11.8","2.0","13.0","1.9","19.5","2.4","12.7","1.7","11.0","1.8","2.7","1.0","2.5","0.8","47328","2968","62849","4093","28.9","(X)","(X)","(X)","(X)","(X)","37586","2181","4.2","1.9","2.8","1.2","8.1","2.2","8.9","2.1","14.4","2.7","22.2","3.2","18.7","2.4","14.1","2.4","3.8","1.5","2.8","0.9","62685","4224","72102","3324","(X)","(X)","27.8","(X)","(X)","(X)","27557","1879","1.3","0.9","1.6","0.9","3.9","1.2","7.7","2.1","13.4","2.7","24.5","3.6","20.2","3.0","18.4","3.0","5.2","2.0","3.8","1.3","73096","4105","83878","4440","(X)","(X)","(X)","(X)","(X)","(X)","22609","2183","12.3","3.4","12.3","3.2","25.6","4.5","14.1","3.3","12.5","3.6","12.9","4.0","3.5","1.6","3.8","2.0","1.0","1.1","1.9","1.4","24796","3376","44299","9441","(X)","(X)","(X)","(X)","28.9","(X)"
"0500000US23031","York County, Maine","82469","2561","3.4","1.0","5.7","1.3","9.1","1.6","9.2","1.5","14.6","2.1","19.4","2.1","13.3","2.2","16.2","2.3","4.6","1.0","4.5","1.3","60863","3532","77704","4087","27.9","(X)","(X)","(X)","(X)","(X)","52971","2946","2.2","1.0","2.2","1.3","5.6","1.6","8.6","2.2","12.7","2.8","18.5","2.7","16.5","2.8","21.7","3.3","6.2","1.5","5.9","1.9","75385","5418","89969","5640","(X)","(X)","27.4","(X)","(X)","(X)","41156","2743","0.4","0.3","1.7","1.1","3.5","1.1","5.6","1.7","11.8","2.7","17.8","3.1","18.2","3.5","26.2","4.1","7.5","1.9","7.4","2.4","89329","7738","N","N","(X)","(X)","(X)","(X)","(X)","(X)","29498","2320","6.6","2.4","11.7","3.1","16.9","4.0","12.6","3.0","17.0","3.7","18.9","3.6","7.4","2.9","5.2","2.3","1.7","1.1","2.0","1.0","36377","3178","52600","5814","(X)","(X)","(X)","(X)","27.5","(X)"
"0500000US24001","Allegany County, Maryland","27608","1421","9.0","2.6","5.4","1.8","12.1","3.1","12.4","2.3","16.3","3.0","22.0","3.7","11.1","2.2","8.1","1.8","2.5","1.0","1.0","0.7","45606","3344","55306","4145","31.5","(X)","(X)","(X)","(X)","(X)","16904","1232","4.2","2.2","2.3","1.3","5.8","3.4","11.3","2.6","18.9","4.3","25.1","4.5","15.1","3.5","11.9","2.8","3.6","1.6","1.7","1.2","58678","6153","68831","6206","(X)","(X)","31.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","65050","4020","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10704","1431","17.2","5.9","9.7","3.9","22.5","6.4","13.6","4.5","12.1","3.8","17.4","5.6","5.3","2.8","2.3","1.9","0.0","1.5","0.0","1.5","25321","5845","32904","3961","(X)","(X)","(X)","(X)","29.4","(X)"
"0500000US24003","Anne Arundel County, Maryland","206956","2933","3.2","0.8","1.8","0.4","4.6","0.8","5.3","0.9","8.8","1.0","14.7","1.8","13.5","1.1","22.6","1.5","12.1","1.3","13.3","1.1","96483","3531","117437","3135","31.5","(X)","(X)","(X)","(X)","(X)","147066","4505","2.0","0.7","1.2","0.6","3.1","0.9","4.3","1.1","6.5","1.1","13.9","1.8","13.3","1.5","24.8","1.8","14.6","1.6","16.2","1.4","109140","6326","131436","4360","(X)","(X)","31.0","(X)","(X)","(X)","110559","4440","0.9","0.5","0.5","0.3","1.2","0.5","2.5","0.9","5.0","1.0","11.2","1.9","13.8","1.6","27.2","2.0","17.5","2.0","20.2","1.7","127119","4496","N","N","(X)","(X)","(X)","(X)","(X)","(X)","59890","3997","8.0","2.1","4.3","1.4","9.0","1.6","8.1","1.5","14.9","2.4","17.8","3.1","12.2","2.5","17.1","2.5","4.3","1.5","4.4","1.4","57992","4584","73659","4649","(X)","(X)","(X)","(X)","30.0","(X)"
"0500000US24005","Baltimore County, Maryland","312921","2473","5.0","0.7","2.7","0.5","7.0","0.8","6.5","0.6","11.6","0.9","18.4","1.1","14.7","1.0","18.4","1.2","8.3","0.8","7.4","0.6","72764","2308","93346","2206","42.4","(X)","(X)","(X)","(X)","(X)","203343","4367","2.7","0.7","1.4","0.4","3.7","0.7","4.9","0.7","10.2","1.1","17.2","1.4","16.7","1.2","22.5","1.5","10.7","0.9","10.0","0.9","88928","2439","110334","2698","(X)","(X)","43.4","(X)","(X)","(X)","142874","4740","1.1","0.5","0.8","0.3","1.6","0.4","2.9","0.6","8.2","1.0","15.6","1.6","16.3","1.4","26.2","1.8","13.9","1.3","13.3","1.2","105023","4054","128126","3474","(X)","(X)","(X)","(X)","(X)","(X)","109578","3772","10.0","1.4","5.3","1.0","14.1","1.7","10.3","1.4","14.8","1.5","20.2","1.9","11.2","1.7","9.2","1.6","2.6","0.8","2.2","0.7","44947","3018","57176","3135","(X)","(X)","(X)","(X)","38.3","(X)"
"0500000US24009","Calvert County, Maryland","32434","912","1.5","0.9","1.2","0.8","2.8","1.4","5.5","2.2","9.5","2.7","14.2","2.6","15.2","3.2","27.8","4.1","10.1","2.6","11.9","2.1","98732","9520","115072","6290","33.3","(X)","(X)","(X)","(X)","(X)","26104","1220","0.7","0.6","0.7","0.7","1.8","1.2","5.2","2.5","9.7","3.2","13.8","3.5","16.0","4.2","28.7","4.0","11.6","3.2","11.8","2.6","102562","9326","117030","5996","(X)","(X)","34.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","120853","8946","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6330","1174","4.9","3.4","3.3","2.9","7.0","4.3","10.9","6.0","10.5","5.3","27.5","8.7","8.3","3.5","19.8","7.2","4.3","3.5","3.4","2.7","58787","4858","82623","14367","(X)","(X)","(X)","(X)","27.0","(X)"
"0500000US24013","Carroll County, Maryland","61661","973","3.0","1.1","1.6","0.7","5.4","1.7","4.7","1.3","10.3","1.7","15.1","1.8","15.7","2.3","23.2","2.6","11.3","1.8","9.8","1.8","90343","4775","107119","5484","28.9","(X)","(X)","(X)","(X)","(X)","45291","1642","1.1","0.5","0.2","0.3","2.6","1.4","2.8","0.9","9.7","2.1","13.4","2.3","17.6","2.7","26.7","3.0","13.6","2.1","12.4","2.3","105703","5843","121192","6335","(X)","(X)","30.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","114049","4883","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16370","1788","8.8","3.6","5.2","2.4","13.7","4.6","9.2","3.4","14.2","4.1","19.6","4.2","11.4","3.9","13.0","4.4","3.5","2.3","1.4","1.2","48159","7263","64344","10257","(X)","(X)","(X)","(X)","24.2","(X)"
"0500000US24015","Cecil County, Maryland","37296","1460","4.2","1.8","0.6","0.7","7.8","2.5","8.1","2.2","13.6","3.2","16.2","2.9","14.7","2.3","19.9","3.6","9.2","2.4","5.6","1.5","74221","7881","89209","6116","33.0","(X)","(X)","(X)","(X)","(X)","26636","1821","3.5","2.3","0.3","0.5","6.3","2.3","6.3","2.2","11.4","3.7","15.3","3.3","14.9","3.0","24.2","4.2","11.5","3.3","6.3","2.0","85516","7054","98356","7388","(X)","(X)","34.8","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","99124","8771","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10660","1338","9.0","4.4","1.4","1.7","14.8","5.1","14.2","5.4","16.2","5.2","19.3","5.9","13.3","5.3","8.3","5.0","0.6","0.6","2.9","3.0","44876","9407","57934","9953","(X)","(X)","(X)","(X)","25.3","(X)"
"0500000US24017","Charles County, Maryland","55929","1317","4.6","1.9","2.2","1.1","4.8","1.5","6.1","1.7","6.1","1.8","14.4","2.1","14.4","2.7","22.6","2.5","14.1","2.2","10.8","1.8","95735","4892","108865","5570","45.3","(X)","(X)","(X)","(X)","(X)","40149","2054","2.5","1.4","1.2","1.1","4.2","1.8","5.1","2.0","5.5","2.1","14.8","2.6","14.5","3.0","23.2","3.4","16.2","2.7","12.8","2.1","106471","10939","116569","5275","(X)","(X)","46.7","(X)","(X)","(X)","28541","2089","0.3","0.5","0.4","0.4","3.4","1.7","4.5","2.5","2.5","1.2","12.9","2.7","12.4","3.1","25.3","3.8","20.8","3.6","17.6","2.9","124274","8908","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15780","1982","12.1","5.3","5.0","2.5","7.8","3.5","7.7","3.6","7.0","2.4","15.1","4.5","16.1","5.9","18.7","5.0","6.8","2.7","3.7","2.3","67749","15816","81245","12143","(X)","(X)","(X)","(X)","39.1","(X)"
"0500000US24021","Frederick County, Maryland","89800","1578","4.0","1.0","2.1","0.7","5.8","1.2","4.7","1.1","8.1","1.5","16.5","2.0","13.6","1.5","21.3","1.5","12.9","1.5","10.9","1.1","90043","3579","108353","4130","30.2","(X)","(X)","(X)","(X)","(X)","66425","2143","2.1","0.9","0.9","0.6","3.9","1.1","4.4","1.5","6.8","1.8","14.5","2.0","15.2","2.2","23.1","2.0","15.5","1.9","13.6","1.4","102496","4602","120768","4449","(X)","(X)","30.6","(X)","(X)","(X)","52366","2039","1.4","0.9","0.3","0.4","2.3","0.8","2.8","1.1","5.3","1.4","12.8","2.0","15.0","2.3","25.0","2.2","18.6","2.5","16.5","1.6","115494","3652","133874","4816","(X)","(X)","(X)","(X)","(X)","(X)","23375","1858","11.3","2.9","4.8","1.6","12.2","3.1","7.6","2.1","11.3","2.8","21.0","4.8","11.2","2.5","14.0","2.5","4.0","1.8","2.5","1.5","51861","3781","67442","9891","(X)","(X)","(X)","(X)","27.3","(X)"
"0500000US24025","Harford County, Maryland","91813","2011","5.7","1.3","2.6","0.8","5.0","1.2","6.1","1.1","10.0","1.5","14.6","1.8","14.3","1.8","22.0","2.0","11.9","1.3","7.8","1.3","84175","3973","99781","4393","32.1","(X)","(X)","(X)","(X)","(X)","64751","2246","2.7","1.1","0.9","0.5","2.7","1.0","4.8","1.4","8.0","1.6","14.1","2.1","14.3","2.0","27.3","2.7","15.2","1.7","10.0","1.8","104372","5090","115033","4911","(X)","(X)","32.2","(X)","(X)","(X)","52259","2418","1.2","0.8","0.7","0.5","2.0","0.8","2.9","1.3","6.9","1.7","12.4","2.2","15.2","2.2","28.2","2.7","18.5","2.1","12.0","2.2","114315","5687","N","N","(X)","(X)","(X)","(X)","(X)","(X)","27062","2328","14.0","3.3","6.8","2.3","10.5","2.9","9.7","2.4","14.9","3.9","17.3","4.1","13.5","3.7","8.2","2.3","3.3","1.4","1.8","1.0","43266","5089","59109","6409","(X)","(X)","(X)","(X)","29.1","(X)"
"0500000US24027","Howard County, Maryland","112542","1721","2.0","0.7","1.9","0.7","3.2","0.9","4.2","1.4","5.9","1.3","11.0","1.5","12.7","1.6","21.4","1.9","14.6","1.5","22.9","1.8","120941","5102","144125","5450","29.9","(X)","(X)","(X)","(X)","(X)","83880","2332","1.2","0.6","0.9","0.5","1.9","0.9","3.4","1.5","4.1","1.3","10.5","1.7","12.2","1.9","20.4","2.3","17.1","2.0","28.1","2.2","138956","5611","161620","6665","(X)","(X)","30.8","(X)","(X)","(X)","66658","2891","1.0","0.5","0.1","0.1","1.7","0.9","1.1","0.5","2.0","0.8","8.0","1.6","10.7","1.7","20.9","2.6","19.7","2.1","34.9","2.3","159630","5209","N","N","(X)","(X)","(X)","(X)","(X)","(X)","28662","2135","4.2","2.3","5.1","2.5","7.1","2.3","6.3","2.8","11.9","3.7","13.8","3.2","15.1","3.7","23.2","4.1","6.5","2.2","6.6","3.0","80283","10345","88671","7681","(X)","(X)","(X)","(X)","25.7","(X)"
"0500000US24031","Montgomery County, Maryland","373346","2949","3.8","0.5","2.5","0.4","4.5","0.5","5.3","0.7","7.4","0.7","13.7","0.9","13.0","0.8","18.6","1.0","11.7","0.6","19.5","0.7","99763","1787","135151","2387","30.4","(X)","(X)","(X)","(X)","(X)","260207","4939","1.8","0.5","1.1","0.3","2.8","0.6","4.6","0.8","6.0","0.9","11.9","1.1","12.5","1.0","19.8","1.1","14.3","0.9","25.2","0.9","120827","2224","157802","3386","(X)","(X)","31.4","(X)","(X)","(X)","204848","4293","0.6","0.3","0.7","0.3","1.6","0.4","3.2","0.7","4.6","0.8","10.4","1.2","11.7","1.1","20.2","1.2","16.2","1.1","30.6","1.1","140640","4617","177346","3980","(X)","(X)","(X)","(X)","(X)","(X)","113139","4238","8.8","1.3","5.6","1.3","9.2","1.3","7.6","1.5","11.4","1.5","17.4","1.9","14.4","1.5","15.3","1.5","4.9","0.9","5.4","0.9","60089","3822","77658","3255","(X)","(X)","(X)","(X)","26.7","(X)"
"0500000US24033","Prince George's County, Maryland","307816","2685","4.2","0.5","2.1","0.4","5.4","0.6","6.2","0.6","10.7","0.8","19.0","1.1","15.4","0.9","20.3","1.1","9.4","0.7","7.5","0.6","79184","1792","93945","1717","45.1","(X)","(X)","(X)","(X)","(X)","198570","3907","2.4","0.5","1.6","0.5","4.5","0.8","6.1","0.7","9.4","0.9","17.3","1.4","14.7","1.1","22.9","1.3","11.6","1.0","9.7","0.8","89035","3477","104806","2489","(X)","(X)","48.9","(X)","(X)","(X)","117939","3910","1.0","0.4","0.3","0.2","2.1","0.5","3.9","0.8","6.5","0.9","14.7","1.5","14.6","1.7","26.5","1.9","15.7","1.4","14.8","1.2","111079","4111","126640","3394","(X)","(X)","(X)","(X)","(X)","(X)","109246","3664","8.0","1.4","3.8","0.9","7.8","1.1","7.2","1.1","13.8","1.6","22.7","2.0","16.3","1.7","13.8","1.6","4.0","0.8","2.5","0.8","59012","2808","67443","2487","(X)","(X)","(X)","(X)","35.3","(X)"
"0500000US24037","St. Mary's County, Maryland","41368","1136","3.9","1.4","2.9","1.3","6.0","2.2","8.2","2.8","9.5","2.5","17.3","3.0","12.5","2.6","22.8","4.0","10.3","2.5","6.6","1.7","78195","7763","91785","4959","26.0","(X)","(X)","(X)","(X)","(X)","27781","1766","2.4","1.4","2.8","2.2","5.1","2.5","4.8","2.3","9.6","2.9","14.5","3.5","13.2","3.6","25.0","4.7","14.1","3.8","8.6","2.3","95700","9557","104253","6481","(X)","(X)","29.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","109910","7287","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13587","1787","7.1","3.7","6.2","3.3","9.1","5.4","12.4","4.9","9.7","4.6","23.1","7.3","9.6","4.1","18.6","6.9","1.7","1.5","2.5","2.3","52126","7012","63146","7295","(X)","(X)","(X)","(X)","18.0","(X)"
"0500000US24043","Washington County, Maryland","55824","1661","6.3","1.5","5.1","1.5","10.9","2.1","10.0","1.9","13.4","2.2","19.1","3.0","13.3","2.3","14.1","2.2","4.8","1.4","3.0","0.9","54250","3260","71499","4432","31.0","(X)","(X)","(X)","(X)","(X)","36383","2280","4.6","1.8","2.6","1.4","7.7","2.6","8.9","2.5","11.2","2.3","19.3","3.8","16.9","3.0","18.4","3.0","6.5","2.1","3.9","1.2","70885","3537","85062","6536","(X)","(X)","32.9","(X)","(X)","(X)","25765","1929","1.0","0.7","0.5","0.6","3.4","1.5","7.7","2.3","11.1","2.7","22.2","4.6","19.9","3.5","20.2","3.5","8.6","2.8","5.5","1.7","81038","5784","N","N","(X)","(X)","(X)","(X)","(X)","(X)","19441","1990","11.2","3.6","9.6","3.1","17.9","3.6","13.1","3.4","18.6","4.5","18.0","4.3","5.7","2.7","3.7","1.8","1.0","0.8","1.2","1.2","33761","3645","42257","4457","(X)","(X)","(X)","(X)","26.3","(X)"
"0500000US24045","Wicomico County, Maryland","36774","1554","6.2","1.8","4.5","1.8","13.0","2.7","12.2","3.2","13.5","2.9","18.9","3.4","11.9","2.8","13.2","2.6","4.0","1.5","2.4","1.0","50844","5331","65237","4025","49.1","(X)","(X)","(X)","(X)","(X)","23510","1508","5.7","2.7","2.1","1.3","10.0","3.2","11.3","4.0","10.2","3.1","19.8","4.0","13.9","3.4","17.3","3.8","6.1","2.4","3.6","1.5","61763","5122","77597","6043","(X)","(X)","49.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","77116","10861","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13264","1663","10.3","4.2","7.2","3.6","22.0","6.8","13.7","4.5","18.2","5.3","16.9","5.5","6.2","3.6","4.7","3.6","0.5","1.3","0.4","0.6","32407","5261","39885","4601","(X)","(X)","(X)","(X)","47.8","(X)"
"0500000US24510","Baltimore city, Maryland","240761","4046","12.4","1.0","5.9","0.8","11.1","0.9","9.3","1.0","13.0","1.0","17.7","1.4","10.6","0.7","10.5","1.0","4.1","0.5","5.4","0.5","47350","1793","69831","2194","46.2","(X)","(X)","(X)","(X)","(X)","120638","4320","7.0","1.2","4.7","1.1","9.4","1.3","9.0","1.5","12.5","1.5","19.0","1.9","12.6","1.2","12.9","1.7","5.4","0.8","7.5","1.0","57669","2967","83839","3276","(X)","(X)","51.9","(X)","(X)","(X)","54863","3463","2.1","1.0","1.2","0.7","4.4","1.2","4.8","1.2","8.5","1.5","18.0","2.4","15.8","2.0","19.7","2.6","10.4","1.4","15.1","2.0","92621","3379","123147","6480","(X)","(X)","(X)","(X)","(X)","(X)","120123","4084","18.6","2.0","7.3","1.2","13.6","1.3","10.0","1.4","13.6","1.2","16.6","1.8","7.6","1.0","7.1","1.0","2.5","0.6","3.1","0.6","35342","1811","53209","2825","(X)","(X)","(X)","(X)","39.1","(X)"
"0500000US25001","Barnstable County, Massachusetts","92582","3857","4.3","1.2","4.1","1.0","8.0","1.2","7.9","1.4","13.3","1.7","17.4","2.1","14.0","1.6","16.7","1.7","6.7","1.2","7.5","1.4","67898","2935","91777","5634","34.1","(X)","(X)","(X)","(X)","(X)","57923","3011","2.0","1.3","0.8","0.5","3.4","1.0","5.9","1.5","12.8","1.9","16.9","2.4","16.8","1.9","22.1","2.5","9.1","1.7","10.0","1.9","85900","3619","110334","6941","(X)","(X)","35.5","(X)","(X)","(X)","44902","2992","0.6","0.5","0.3","0.4","2.9","1.1","4.0","1.2","11.6","2.3","16.0","2.4","16.6","2.1","24.9","2.9","10.4","1.9","12.7","2.3","96120","4177","N","N","(X)","(X)","(X)","(X)","(X)","(X)","34659","2398","8.7","2.4","9.7","2.6","15.7","3.1","12.3","2.9","15.7","3.6","17.6","3.1","8.1","2.8","6.3","1.7","2.9","1.4","2.8","1.6","36388","1586","58016","7913","(X)","(X)","(X)","(X)","30.6","(X)"
"0500000US25003","Berkshire County, Massachusetts","54204","1712","5.0","1.6","5.4","1.6","9.4","1.4","9.7","2.0","14.2","1.9","17.8","2.3","13.5","2.2","15.1","1.9","4.9","1.3","4.8","1.1","58418","5018","76180","3658","37.6","(X)","(X)","(X)","(X)","(X)","32036","1862","2.4","1.2","2.1","1.2","4.4","1.4","8.9","2.4","12.9","2.1","17.0","2.6","17.4","3.2","21.1","3.1","6.9","2.0","6.9","1.6","76825","3630","94632","5548","(X)","(X)","42.8","(X)","(X)","(X)","22744","1479","1.0","1.0","0.8","0.7","2.3","1.2","6.4","2.5","11.9","2.7","16.4","3.0","17.2","3.4","26.2","3.9","8.4","2.4","9.5","2.2","86990","6884","N","N","(X)","(X)","(X)","(X)","(X)","(X)","22168","1735","8.7","3.3","10.5","3.2","16.8","3.2","13.1","3.9","15.8","3.4","18.3","4.1","6.7","2.4","7.6","2.5","1.9","1.1","0.6","0.5","35701","4053","47369","3708","(X)","(X)","(X)","(X)","29.4","(X)"
"0500000US25005","Bristol County, Massachusetts","214232","2316","6.3","0.9","5.1","0.7","8.8","1.0","8.2","0.9","11.8","1.3","15.3","1.2","13.2","1.1","17.5","1.2","7.4","0.9","6.3","0.7","66027","2804","84886","2719","46.0","(X)","(X)","(X)","(X)","(X)","141853","3120","4.1","0.9","2.5","0.6","5.8","1.1","6.9","1.2","10.5","1.3","15.8","1.6","14.2","1.4","22.1","1.8","9.7","1.2","8.5","1.0","83369","3018","99798","3319","(X)","(X)","46.2","(X)","(X)","(X)","101975","3448","1.2","0.5","1.4","0.6","2.9","0.9","4.4","1.0","8.1","1.3","15.7","1.9","15.8","1.8","27.1","2.2","12.3","1.6","11.1","1.4","100456","2529","117127","4015","(X)","(X)","(X)","(X)","(X)","(X)","72379","3195","11.6","2.0","11.1","1.8","15.7","2.5","11.7","1.8","14.9","2.4","14.4","2.1","9.5","1.9","7.6","1.7","2.4","1.0","1.0","0.6","34907","3800","49056","4130","(X)","(X)","(X)","(X)","44.0","(X)"
"0500000US25009","Essex County, Massachusetts","289817","2773","5.9","0.8","5.7","0.7","7.1","0.7","6.5","0.8","9.4","0.8","16.0","1.2","13.1","0.9","16.4","1.2","9.2","0.7","10.6","0.8","73901","2489","100606","2412","40.0","(X)","(X)","(X)","(X)","(X)","190932","4617","3.7","0.7","2.6","0.6","4.6","0.8","5.0","0.6","8.4","0.9","14.8","1.6","14.4","1.3","19.7","1.5","12.3","1.0","14.3","1.2","94072","2034","121480","3244","(X)","(X)","40.7","(X)","(X)","(X)","137236","4487","1.3","0.3","1.1","0.4","2.6","0.7","3.4","0.6","7.0","1.0","12.4","1.5","14.8","1.4","22.6","1.8","15.6","1.3","19.3","1.6","114566","4138","144451","4577","(X)","(X)","(X)","(X)","(X)","(X)","98885","4371","11.4","1.7","12.1","1.5","12.0","1.5","10.0","2.0","12.0","1.6","19.6","2.3","9.4","1.3","8.2","1.4","2.8","0.8","2.4","0.6","39683","2496","54922","3064","(X)","(X)","(X)","(X)","37.0","(X)"
"0500000US25011","Franklin County, Massachusetts","30868","736","4.1","1.4","5.1","1.7","12.1","2.8","11.6","2.9","11.5","2.3","17.0","2.8","14.9","2.5","13.0","2.2","5.4","1.6","5.2","1.3","57106","3645","77060","6419","32.0","(X)","(X)","(X)","(X)","(X)","18313","1051","2.3","1.2","1.7","1.4","5.5","2.3","8.5","2.4","10.7","3.0","17.4","3.3","19.8","3.6","18.5","3.3","8.5","2.4","7.2","2.0","79978","3377","93769","5299","(X)","(X)","30.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","88989","5866","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12555","1195","7.0","2.9","10.3","3.4","23.1","6.3","17.9","5.7","12.7","3.8","15.6","4.3","6.8","3.0","3.9","1.7","0.7","0.8","2.1","2.0","29774","2767","49194","14594","(X)","(X)","(X)","(X)","33.8","(X)"
"0500000US25013","Hampden County, Massachusetts","178623","2137","7.7","0.9","6.0","0.9","10.8","1.1","10.6","1.1","13.4","1.3","15.4","1.5","13.2","1.1","14.2","1.4","5.2","0.9","3.5","0.6","51544","1964","69278","1949","36.3","(X)","(X)","(X)","(X)","(X)","114853","3090","5.7","1.0","3.8","1.0","8.0","1.4","9.1","1.4","12.2","1.7","16.6","1.7","14.9","1.6","17.9","1.9","6.8","1.3","4.9","0.8","67306","3175","81043","2525","(X)","(X)","37.4","(X)","(X)","(X)","71758","3163","1.9","0.7","0.9","0.6","4.9","1.2","5.2","1.2","10.3","1.8","18.2","2.0","17.2","1.9","24.0","2.6","9.8","1.8","7.7","1.3","86839","4621","100861","3439","(X)","(X)","(X)","(X)","(X)","(X)","63770","3100","12.7","1.8","10.6","1.8","16.4","2.2","13.4","2.0","16.9","2.4","14.6","2.2","8.0","1.8","5.6","1.5","0.9","0.6","0.9","0.7","31759","1853","43361","3076","(X)","(X)","(X)","(X)","32.5","(X)"
"0500000US25015","Hampshire County, Massachusetts","58167","1210","7.1","1.8","3.8","1.5","7.4","1.8","10.5","2.2","11.6","2.2","15.0","2.6","14.2","2.1","16.8","2.3","7.4","1.8","6.3","1.2","64354","5239","85559","5265","35.8","(X)","(X)","(X)","(X)","(X)","33507","1850","3.9","1.4","1.7","1.3","3.0","1.7","8.7","2.8","9.2","2.6","14.7","3.0","16.8","2.9","23.7","3.4","9.7","2.8","8.6","1.9","87104","5324","104326","7245","(X)","(X)","32.8","(X)","(X)","(X)","24266","2104","0.5","0.7","1.6","1.6","3.2","2.2","4.1","1.5","6.7","2.1","13.9","3.2","18.4","3.5","27.9","3.9","12.6","3.7","11.1","2.6","102474","5485","N","N","(X)","(X)","(X)","(X)","(X)","(X)","24660","1833","11.9","4.1","6.5","2.9","13.6","3.2","14.1","3.4","16.9","4.3","14.4","3.6","9.2","2.9","8.0","2.9","2.5","1.8","2.8","1.5","37219","3563","55245","6812","(X)","(X)","(X)","(X)","38.8","(X)"
